module,operator,ms_float,ms_double,speedup,max_abs,rmse
ImageIntensity,RGBToLuminanceImageFilter,3.5206,3.5345,1.0039,0,0
ImageGrid,InterpolateImageFilter,30.0757,30.2960,1.0073,0,0
ImageGrid,SliceImageFilter,0.7726,0.7873,1.0189,0,0
Thresholding,HistogramThresholdImageFilter,4.1268,4.2703,1.0348,0,0
BiasCorrection,N4BiasFieldCorrectionImageFilter,353.1577,378.5357,1.0719,0,0
ImageSources,GridImageSource,42.4959,37.4214,0.8806,0,0
ImageSources,PhysicalPointImageSource,0.8837,0.7712,0.8727,0,0
ImageFeature,HoughTransform2DLinesImageFilter,0.0805,0.1788,2.2213,0,0
ImageFeature,HessianToObjectnessMeasureImageFilter,48.1648,44.3605,0.9210,0,0
ImageStatistics,LabelOverlapMeasuresImageFilter,1.2312,1.1873,0.9643,0,0
ImageStatistics,LabelStatisticsImageFilter,1.1180,1.2765,1.1417,0,0
Common,ImageRegistrationMethod,104.6630,106.0955,1.0137,0,0
PDEDeformable,DiffeomorphicDemonsRegistrationFilter,148.2696,198.8528,1.3412,0,0
PDEDeformable,LevelSetMotionRegistrationFilter,31.4601,47.6376,1.5142,0,0
Common,BlockMatchingImageFilter,0.6125,0.5773,0.9427,0,0
Denoising,PatchBasedDenoisingImageFilter,873.4252,877.8063,1.0050,0,0
Voronoi,VoronoiSegmentationImageFilter,1.0188,1.0201,1.0013,0,0
Voronoi,VoronoiPartitioningImageFilter,1.1813,1.2243,1.0363,0,0
LabelVoting,MultiLabelSTAPLEImageFilter,112.6061,113.2414,1.0056,0,0
Classifiers,BayesianClassifierInitializationImageFilter,2735.5452,2864.1091,1.0470,0,0
ImageIntensity,TernaryMagnitudeSquaredImageFilter,1.1934,1.2584,1.0544,0,0
ImageIntensity,MagnitudeAndPhaseToComplexImageFilter,3.5442,3.2240,0.9097,0,0
ImageGrid,PadImageFilter,0.4905,0.5970,1.2172,0,0
ImageGradient,VectorGradientMagnitudeImageFilter,836.3855,840.5940,1.0050,0,0
ImageFrequency,FrequencyBandImageFilter,1.3147,1.8270,1.3896,0,0
ImageFusion,LabelMapOverlayImageFilter,0.0549,0.0537,0.9781,0,0
ImageFusion,LabelMapToRGBImageFilter,0.0235,0.0225,0.9565,0,0
LabelMap,ChangeRegionLabelMapFilter,0.0200,0.0188,0.9394,0,0
LabelMap,ShapeLabelMapFilter,0.0208,0.0191,0.9221,0,0
LabelMap,StatisticsLabelMapFilter,0.0298,0.0307,1.0316,0,0
LabelMap,ConvertLabelMapFilter,0.0198,0.0180,0.9088,0,0
